path	tpath	twidth	theight	title	location	headline	description	creator	city	state	country	copyright	categories
assets/images/gallery/2018wjg0116_0051.jpg	assets/images/thumbnails/2018wjg0116_0051.jpg	300	200	Fire, which started early in the morning of January 16, 2018	Seward Luggage Factory	Seward Luggage, High Street, Petersburg, Virginia	fire broke out about 5:00 a.m. January 16, 2018 and burned well into the afternoon.	Willie Graham	Petersburg	Virginia	USA	Willie Graham 2018	seward luggage factory,factory,fire,fireman,fire fighter
assets/images/gallery/2022WJG0707_0571.jpg	assets/images/thumbnails/2022WJG0707_0571.jpg	300	450	Front facade	Darnell's Place Stable	Darnell's Place Stable, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,stable,horse,door,jamb,doorjamb
assets/images/gallery/2017wjg0615_0073.jpg	assets/images/thumbnails/2017wjg0615_0073.jpg	300	200	1705 board & batten door hung on foliated H hinge	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	door,board and batten,bead,batten,hinge,h hinge,foliated,foliated h hinge,graffiti,chalk
assets/images/gallery/DSC_0849.jpg	assets/images/thumbnails/DSC_0849.jpg	299	199		Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	kitchen,log,hip,hipped roof,hip on hip
assets/images/gallery/DSC_0861.jpg	assets/images/thumbnails/DSC_0861.jpg	299	199	Rooster	Skane Farmstead, Skansen	Skane Farmstead, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	Farmstead representing its use in 1920	Willie Graham	Stockholm		Sweden	Willie Graham 2022	farm,farmstead,chicken,rooster
assets/images/gallery/2017wjg0615_0071.jpg	assets/images/thumbnails/2017wjg0615_0071.jpg	300	449	1705 board & batten door hung on foliated H hinge	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	door,board and batten,bead,batten,hinge,h hinge,foliated,foliated h hinge,graffiti,chalk
assets/images/gallery/2022WJG1014_0012.jpg	assets/images/thumbnails/2022WJG1014_0012.jpg	300	450	Balustrade above the aisle columns	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,column,arch,baluster,balustrade,aisle,pew,box pew,capital,tie rod,wrought iron
assets/images/gallery/2021WJG0810_0627.jpg	assets/images/thumbnails/2021WJG0810_0627.jpg	300	450	Half-story framing	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,ens,aved,log,log dwelling,log house,quarter,slave quarter,attic,loft,garret,half story,rafter,common rafter,hew,hewn,plate,stud,crippled stud,gable,1 1/2 story,one and one half story
assets/images/gallery/2021WJG0810_0633.jpg	assets/images/thumbnails/2021WJG0810_0633.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,half story 1 1/2 story,one and one half story,v notch
assets/images/gallery/2022WJG1101_0002.jpg	assets/images/thumbnails/2022WJG1101_0002.jpg	300	200	Main house with quarter in the background and greenhouse in the 	Battersea	Battersea, Battersea Lane, Petersburg, Virginia	Built 1768 (dendro date) for Col. John Banister, first mayor of Petersburg and functioned as a villa. Five-part Palladian plan. Altered in the 1790s (rear porch rebuilt; front porch raised to two stories) and again in 1823 (by John Fitzhugh May). May rebuilt end porches, created a double parlor plan , replaced many of the mantels, redid the front fenestration to include Palladian windows. 1840s the house was stuccoed, front porch rebuilt. The greenhouse was built in 1823, 	Willie Graham	Petersburg	Virginia	USA	WILLIE GRAHAM 2022	house,dwelling,villa,palladian,5 part house,porch,doric,slave house,slave quarter,quarter,doric,cornice,stucco,pediment,enslave,enslaved,slave,greenhouse,orangery,garden,john fitzhugh may,john banister
assets/images/gallery/2021WJG0810_0626.jpg	assets/images/thumbnails/2021WJG0810_0626.jpg	299	199	Holes for pegs to carry (missing) shelf	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair
assets/images/gallery/2022WJG1014_0013.jpg	assets/images/thumbnails/2022WJG1014_0013.jpg	300	200	Casement window converted to sash later in the 18th century	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. Window converted from casement to sash in the 18th century	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal
assets/images/gallery/2017wjg0615_0064.jpg	assets/images/thumbnails/2017wjg0615_0064.jpg	300	200	Bent principal rafter and paneled partitions, 1705	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	principal rafter,bent principal,bent principal rafter,purlin,board partition,baord and batten,door,attic,garrett,loft
assets/images/gallery/2022WJG0708_0923 b&w.jpg	assets/images/thumbnails/2022WJG0708_0923 b&w.jpg	300	200	Timber frame walls	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling,interior,frame,stud,joist,post,brace,lintel,timber frame,floor,dirt floor,dirt,clay floor
assets/images/gallery/DSC_0862.jpg	assets/images/thumbnails/DSC_0862.jpg	299	199	Farmyard	Skane Farmstead, Skansen	Skane Farmstead, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	Farmstead representing its use in 1920	Willie Graham	Stockholm		Sweden	Willie Graham 2022	farm,farmstead,thatch roof
assets/images/gallery/2022wjg1007_0012.jpg	assets/images/thumbnails/2022wjg1007_0012.jpg	300	450	Spread footings of the 1720s house, underpinned when the cellar 	Poe House	Poe House, 139 Market Street, Annapolis, Anne Arundel County, Maryland	Probably built in the 1720s as a timber-frame house with clapboard roof sheathing and shingles (much of which survives in the attic). Expanded in the 1760s with a brick wing. Remodeled about 1820, exterior of old wing brick in 1850s. Original end of the house with brickwork added in the 19th century. Spread footings of the original 1720s house as revealed in the cellar of the 1760s wing. The wall was underpinned to create the cellar. Originally the spread footing was not far below grade.	Willie Graham	Annapolis	MD	USA	WILLIE GRAHAM 2022	house,dwelling,brick,mortar,footing,spread footing,foundation
assets/images/gallery/DSC_0853.jpg	assets/images/thumbnails/DSC_0853.jpg	299	199		Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	panel; paneling; wainscot; wainsoting; interior; drawing room; hearth; mantel; fireplace	Willie Graham	Stockholm		Sweden	Willie Graham 2022	
assets/images/gallery/2022WJG0707_0522 b&w.jpg	assets/images/thumbnails/2022WJG0707_0522 b&w.jpg	299	199	Darnell's Place	Darnell's Place Slave House and 	Darnell's Place Slave House, and Corn Crib 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved,corn house,corn crib,crib,drive through
assets/images/gallery/2022WJG0708_0926 b&w.jpg	assets/images/thumbnails/2022WJG0708_0926 b&w.jpg	299	199	Rebuilt center chimney	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling,interior,frame,stud,joist,post,chimney,lintel,timber frame
assets/images/gallery/2021WJG0810_0603.jpg	assets/images/thumbnails/2021WJG0810_0603.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,one and a half story,1 1/2 story,chimney,enslave,notch,v notch,hew,hewn
assets/images/gallery/2021WJG0810_0617.jpg	assets/images/thumbnails/2021WJG0810_0617.jpg	299	199	Board-and-batten door huung on hand-forged strap hinges	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,enslave quarter,door,rose head nail,board and batten,board and batten door,leaf,door leaf,hinge,hand forge,wrought iron,strap hinge,pintle
assets/images/gallery/2021WJG0810_0616.jpg	assets/images/thumbnails/2021WJG0810_0616.jpg	300	450	Board-and-batten door made with circular-sawn boards fixed with 	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,enslave quarter,door,rose head nail,board and batten,board and batten door,leaf,door leaf,circular saw' circular sawn
assets/images/gallery/2022WJG1014_0023.jpg	assets/images/thumbnails/2022WJG1014_0023.jpg	300	200	Front facade	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,facade,pediment,baroque,frontispiece,window,circle head,sash,shutter,stucco,qouin
assets/images/gallery/2021WJG0810_0602.jpg	assets/images/thumbnails/2021WJG0810_0602.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,one and a half story,1 1/2 story,chimney,enslave,notch,v notch,hew,hewn
assets/images/gallery/DSC_0852.jpg	assets/images/thumbnails/DSC_0852.jpg	299	199		Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	panel; paneling; wainscot; wainsoting; interior; drawing room	Willie Graham	Stockholm		Sweden	Willie Graham 2022	
assets/images/gallery/DSC_0846.jpg	assets/images/thumbnails/DSC_0846.jpg	300	420	Armoury	Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	pavilion,armoury,armory,log,yellow,yellow ochre,cupola,dome
assets/images/gallery/2017wjg0615_0068.jpg	assets/images/thumbnails/2017wjg0615_0068.jpg	300	200	Clapboard cockloft with molded collars	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	clapboard,rive,riven,cockloft,attic,loft,collar,ogee,cyma,shadow mold
assets/images/gallery/2022WJG0708_0909 b&w.jpg	assets/images/thumbnails/2022WJG0708_0909 b&w.jpg	299	199	Mid 19th-century slave house	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling
assets/images/gallery/2022wjg1007_0005.jpg	assets/images/thumbnails/2022wjg1007_0005.jpg	299	199	Foundation bricks of 1760s wing	Poe House	Poe House, 139 Market Street, Annapolis, Anne Arundel County, Maryland	Probably built in the 1720s as a timber-frame house with clapboard roof sheathing and shingles (much of which survives in the attic). Expanded in the 1760s with a brick wing. Remodeled about 1820, exterior of old wing brick in 1850s. 1760s end of the house	Willie Graham	Annapolis	MD	USA	WILLIE GRAHAM 2022	english bond,house,dwelling,foundation,mortar,shell mortar,lime mortar,joint,struck joint,glaze,glazed brick,limewash,color wash,yellow ochre,ochre
assets/images/gallery/DSC_0850.jpg	assets/images/thumbnails/DSC_0850.jpg	300	420	Porch and steps	Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	steps,porch,window,casement,casement window,cornice,entablature,cornice
assets/images/gallery/DSC_0844.jpg	assets/images/thumbnails/DSC_0844.jpg	299	199	Main house	Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	house; dwelling; main house; roof; hipped roof; cupola; porch; window	Willie Graham	Stockholm		Sweden	Willie Graham 2022	
assets/images/gallery/2022WJG0707_0540.jpg	assets/images/thumbnails/2022WJG0707_0540.jpg	299	449	Darnell's Place Stable	Darnell's Place Stable	Darnell's Place Stable, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,stable,horse
assets/images/gallery/2021WJG0810_0614.jpg	assets/images/thumbnails/2021WJG0810_0614.jpg	300	450	Ice tongs	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Ice tongs on display in the slave house and possibly original to the property. Likely part of the ca. 1845-65 improvemnets to the site.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	slave house,ice,tongs,ice tongs,log,joist,tool,wrought iron,hand forge,log,enslave,enslaved,hew,hewn,wrought iron,forge,hand forge
assets/images/gallery/2022WJG1101_0024.jpg	assets/images/thumbnails/2022WJG1101_0024.jpg	300	450	Stair in entry largely as original constructed in 1768	Battersea	Battersea, Battersea Lane, Petersburg, Virginia	Built 1768 (dendro date) for Col. John Banister, first mayor of Petersburg and functioned as a villa. Five-part Palladian plan. Altered in the 1790s (rear porch rebuilt; front porch raised to two stories) and again in 1823 (by John Fitzhugh May). May rebuilt end porches, created a double parlor plan , replaced many of the mantels, redid the front fenestration to include Palladian windows. 1840s the house was stuccoed, front porch rebuilt. The greenhouse was built in 1823, 	Willie Graham	Petersburg	Virginia	USA	WILLIE GRAHAM 2022	house,dwelling,villa,palladian,john fitzhugh may,john banister,stair,entry,balustrade,chinese lattice,lattice,chinese chippendale,chippendale,pattern book,fret
assets/images/gallery/DSC_1151.jpg	assets/images/thumbnails/DSC_1151.jpg	299	199	Dutch gable houses in the Large Square	The Schantzska House	The Schantzska House, 18-20 Stortorget, Stockholm, Sweden	The red house on the left, built 1650, is known as the Schantzska House. It is located in Stortorget (the Large Square) in the Old Town of Stockholm	Willie Graham	Stockholm		Sweden	Willie Graham 2022	curvilinear gable,gable,dutch gable,dwelling,house,masonry,stucco
assets/images/gallery/2022WJG1014_0008.jpg	assets/images/thumbnails/2022WJG1014_0008.jpg	299	199		St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,reredos,column,arch,baluster,balustrade,aisle,pew,box pew
assets/images/gallery/2021WJG0810_0629.jpg	assets/images/thumbnails/2021WJG0810_0629.jpg	299	199	Half-story framing	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,ens,aved,log,log dwelling,log house,quarter,slave quarter,attic,loft,garret,half story,rafter,common rafter,hew,hewn,plate,1 1/2 story,one and one half story
assets/images/gallery/2018wjg0116_0061.jpg	assets/images/thumbnails/2018wjg0116_0061.jpg	300	200	Fire, which started early in the morning of January 16, 2018	Seward Luggage Factory	Seward Luggage, High Street, Petersburg, Virginia	fire broke out about 5:00 a.m. January 16, 2018 and burned well into the afternoon.	Willie Graham	Petersburg	Virginia	USA	Willie Graham 2018	seward luggage factory,factory,fire,fireman,fire fighter
assets/images/gallery/2021WJG0810_0615.jpg	assets/images/thumbnails/2021WJG0810_0615.jpg	300	450	Ice tongs	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Ice tongs on display in the slave house and possibly original to the property. Likely part of the ca. 1845-65 improvemnets to the site.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	slave house,ice,tongs,ice tongs,log,joist,tool,wrought iron,hand forge,log,enslave,enslaved,hew,hewn,wrought iron,forge,hand forge
assets/images/gallery/2022WJG0707_0504 b&w.jpg	assets/images/thumbnails/2022WJG0707_0504 b&w.jpg	300	200	Rear and gable elevations	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2022WJG0707_0541.jpg	assets/images/thumbnails/2022WJG0707_0541.jpg	300	200	iew from stable	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2017wjg0615_0080.jpg	assets/images/thumbnails/2017wjg0615_0080.jpg	300	200	House as altered in 1912, unrestored	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	dwelling,brick,chimney,stack,articluated,stringcoruse,belt course
assets/images/gallery/DSC_0845.jpg	assets/images/thumbnails/DSC_0845.jpg	299	199	Main house	Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	house; dwelling; main house; roof; hipped roof; cupola; porch; window; guest house; guest wing	Willie Graham	Stockholm		Sweden	Willie Graham 2022	
assets/images/gallery/DSC_0851.jpg	assets/images/thumbnails/DSC_0851.jpg	299	199		Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	mantel; hearth; fireplace; wainscot; wainscoting; panel; paneling; painted floor; wallpaper; border; wallpaper border	Willie Graham	Stockholm		Sweden	Willie Graham 2022	
assets/images/gallery/2022wjg1007_0004.jpg	assets/images/thumbnails/2022wjg1007_0004.jpg	299	199	Cellar window frame of 1760s wing with original bars and frame	Poe House	Poe House, 139 Market Street, Annapolis, Anne Arundel County, Maryland	Probably built in the 1720s as a timber-frame house with clapboard roof sheathing and shingles (much of which survives in the attic). Expanded in the 1760s with a brick wing. Remodeled about 1820, exterior of old wing brick in 1850s. 1760s end of the house	Willie Graham	Annapolis	MD	USA	WILLIE GRAHAM 2022	house,dwelling,cellar,window,cellar window
assets/images/gallery/2021WJG0810_0650 b&w.jpg	assets/images/thumbnails/2021WJG0810_0650 b&w.jpg	300	200	Interior fittings and roof frame	Edgehill Dairy	Edgehill Dairy, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Log dairy dating to about 1845-65. Family tradition holds that the building was constructed as a chicken coop.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	dairy,log,round log,lattice,vent,rafter,ridge,ridge beam,hang,lath,shingle lath,rafter,common rafter
assets/images/gallery/2021WJG0810_0611.jpg	assets/images/thumbnails/2021WJG0810_0611.jpg	300	450	Ice tongs	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Ice tongs on display in the slave house and possibly original to the property. Likely part of the ca. 1845-65 improvemnets to the site.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	slave house,ice,tongs,ice tongs,log,joist,tool,wrought iron,hand forge,log,enslave,enslaved,hew,hewn,wrought iron,forge,hand forge
assets/images/gallery/2021WJG0810_0605.jpg	assets/images/thumbnails/2021WJG0810_0605.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,one and a half story,1 1/2 story,chimney,enslave,notch,v notch,hew,hewn
assets/images/gallery/2022WJG1101_0021.jpg	assets/images/thumbnails/2022WJG1101_0021.jpg	300	450	Stair in entry largely as original constructed in 1768	Battersea	Battersea, Battersea Lane, Petersburg, Virginia	Built 1768 (dendro date) for Col. John Banister, first mayor of Petersburg and functioned as a villa. Five-part Palladian plan. Altered in the 1790s (rear porch rebuilt; front porch raised to two stories) and again in 1823 (by John Fitzhugh May). May rebuilt end porches, created a double parlor plan , replaced many of the mantels, redid the front fenestration to include Palladian windows. 1840s the house was stuccoed, front porch rebuilt. The greenhouse was built in 1823, 	Willie Graham	Petersburg	Virginia	USA	WILLIE GRAHAM 2022	house,dwelling,villa,palladian,john fitzhugh may,john banister,stair,entry,balustrade,chinese lattice,lattice,chinese chippendale,chippendale,pattern book,fret,newel,newel post,handrail,gothic,transom,mutton,wainscot,panel,paneling,wainscoting
assets/images/gallery/DSC_1154.jpg	assets/images/thumbnails/DSC_1154.jpg	299	199	Street view	2 Birger Jarls Torg	2 Birger Jarls Torg; Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	light,lamp,street lamp,hip,hipped roof,masonry,stucco
assets/images/gallery/DSC_1155.jpg	assets/images/thumbnails/DSC_1155.jpg	299	199	Court of Appeal	Wrangel Palace	Wrangel Palace (Svea Court of Appeal), Riddarholmen, Birger Jarls Torg 16, 103 17, Stockholm, Sweden	Court of Appeal, Old Town, Stockholm	Willie Graham	Stockholm		Sweden	Willie Graham 2022	court of appeal,old town,stockholm,svea court of appeal
